VPHAS-OB1,RAJ2000,DEJ2000,umag,gmag,rmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,logTeff,A0,Rv,mu,chi2,goodOB,EM,SUB,LUM,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
13209,167.794416,-61.616837,16.204,16.184,14.955,14.977,14.19,14.643,12.943,12.602,12.51,4.493,4.389,3.589,14.72,7.23,1,0,0,0,12.403,12.455,11.553,7.904,0.036,0.042,,0.235
13211,167.801656,-61.609283,16.013,15.744,14.412,14.43,13.587,14.091,12.254,11.853,11.671,4.356,4.532,3.612,12.56,3.56,1,0,0,0,11.496,11.436,10.061,5.481,0.025,0.025,0.18,0.079
13212,167.842214,-61.562114,13.752,14.014,12.924,12.934,12.246,12.637,11.295,11.014,10.924,4.624,3.827,3.449,14.81,3.32,1,0,0,0,10.506,10.539,9.137,5.339,0.023,0.021,0.104,0.05
13216,168.608342,-60.653822,14.821,14.921,13.874,13.854,13.157,13.437,11.895,11.35,11.073,4.34,4.435,4.576,11.83,5.87,1,0,0,0,10.591,10.484,10.552,8.658,0.023,0.021,0.271,
13219,168.410977,-60.90382,17.427,17.004,15.426,15.462,14.513,15.104,13.069,12.599,12.38,4.411,5.054,3.45,13.76,1.26,1,0,0,0,10.742,10.574,12.585,5.902,0.024,0.025,,
13220,168.651045,-60.607212,15.58,15.545,14.317,14.325,13.607,14.027,12.467,12.161,11.997,4.444,4.118,3.471,13.79,0.93,1,0,0,0,11.519,11.448,9.655,4.737,0.023,0.023,0.059,0.036
13225,168.227969,-61.142726,15.45,15.418,14.169,14.2,13.44,13.888,12.175,11.794,11.65,4.442,4.397,3.689,13.35,2.71,1,0,0,0,11.564,11.638,10.929,8.329,0.027,0.029,0.206,
13231,168.58124,-60.716366,20.154,19.501,17.689,17.731,16.662,17.308,14.965,14.47,14.123,4.446,5.772,3.473,15.81,1.23,1,0,0,0,12.98,12.733,9.029,6.802,0.042,0.039,0.155,0.174
13241,167.636502,-61.881227,19.341,18.527,16.635,16.638,15.514,16.241,13.515,12.914,12.566,4.354,6.318,3.736,13.26,1.24,1,0,0,0,12.543,12.567,10.631,8.213,0.06,0.055,,
13246,168.684048,-60.636364,18.257,17.634,16.027,16.043,15.112,15.7,13.6,13.205,12.949,4.304,4.918,3.396,13.39,0.89,1,0,0,0,12.59,12.726,11.446,8.989,0.034,0.038,,
13249,168.624666,-60.724787,17.556,17.19,15.808,15.828,14.964,15.485,13.6,13.155,13.053,4.33,4.581,3.557,13.65,5.66,1,0,0,0,12.538,12.149,9.611,6.051,0.044,0.044,0.112,0.06
13266,168.133344,-61.374973,16.456,15.955,14.321,14.335,13.316,13.952,11.658,11.229,10.949,4.419,5.471,3.56,12.36,4.83,1,0,0,0,10.772,10.864,7.836,3.331,0.056,0.106,0.243,0.03
13273,168.337525,-61.141067,16.041,15.849,14.445,14.431,13.586,14.111,12.144,11.756,11.521,4.463,4.918,3.659,13.42,2.68,1,0,0,0,11.214,11.27,10.214,5.746,0.026,0.028,,0.18
13279,168.308497,-61.197662,16.318,16.053,14.638,14.654,13.801,14.324,12.263,11.775,11.451,4.346,5.054,3.997,12.21,1.44,1,0,0,0,11.404,11.43,9.898,6.275,0.024,0.026,0.15,0.086
13280,168.428695,-61.05211,18.321,17.716,15.738,15.739,14.563,15.355,12.475,11.873,11.5,4.58,6.809,3.77,14.54,1.6,1,0,0,0,11.157,11.089,7.708,4.693,0.028,0.031,0.061,0.075
13286,168.353098,-61.157036,17.812,17.434,15.929,15.932,15.047,15.609,13.594,13.155,12.992,4.399,4.926,3.503,14.23,3.8,1,0,0,0,12.67,12.797,12.195,8.568,0.033,0.044,,
13288,168.895101,-60.486065,14.533,14.654,13.472,13.467,12.766,13.158,11.681,11.364,11.213,4.56,4.135,3.523,14.29,1.37,1,0,0,0,11.051,11.067,11.667,9.197,0.024,0.021,,
13290,168.012299,-61.568896,20.372,19.222,17.118,17.15,15.852,16.71,13.667,13.082,12.734,4.316,6.716,3.564,13.05,4.63,1,0,0,0,12.233,12.331,10.73,7.89,0.033,0.041,0.499,0.195
13293,168.369982,-61.1508,17.315,16.933,15.424,15.442,14.553,15.126,13.066,12.63,12.41,4.376,4.959,3.579,13.44,0.96,1,0,0,0,12.287,12.497,9.112,4.901,0.032,0.037,0.244,0.054
13296,168.582333,-60.898834,17.582,17.031,15.4,15.416,14.402,15.023,12.701,12.185,11.978,4.374,5.504,3.641,12.92,7.04,1,0,0,0,11.808,11.816,9.993,6.931,0.034,0.036,0.241,0.24
13298,168.675401,-60.791791,20.371,19.345,17.383,17.381,16.224,16.987,14.269,13.706,13.527,4.338,6.145,3.451,14.05,6.71,1,0,0,0,13.395,13.752,9.56,5.173,0.095,0.2,0.293,0.066
13299,168.046764,-61.560078,19.146,18.47,16.618,16.641,15.496,16.236,13.585,12.928,12.652,4.422,6.304,3.731,13.97,3.7,1,0,0,0,12.372,12.385,10.081,6.461,0.032,0.033,0.169,0.12
13301,168.405499,-61.144441,19.412,18.103,15.684,15.691,14.31,15.242,11.743,10.993,10.503,4.348,7.843,3.734,11.02,1.4,1,0,0,1,10.177,10.077,9.218,5.247,0.023,0.022,0.103,0.19
13303,168.171962,-61.430059,19.208,18.716,17.142,17.168,16.249,16.435,14.561,13.983,13.613,4.295,5.416,3.986,13.93,0.97,1,1,0,0,12.286,11.872,7.853,5.005,0.078,0.055,0.045,0.049
13305,168.606894,-60.904892,17.788,17.019,15.058,15.04,13.849,14.623,11.83,11.254,10.921,4.489,6.61,3.611,12.93,4.88,1,0,0,0,10.588,10.517,12.357,7.96,0.024,0.024,,
13307,168.553305,-60.973474,13.105,13.409,12.77,12.787,12.345,12.562,11.865,11.75,11.673,4.319,2.223,3.214,12.51,2.78,1,0,0,0,11.569,11.642,10.404,8.167,0.027,0.025,,
13308,168.41039,-61.149864,19.506,18.853,17.113,17.146,16.112,16.795,14.237,13.767,13.454,4.34,5.763,3.716,14.07,2.25,1,0,0,0,13.336,13.975,11.069,6.665,0.095,0.183,,
13312,168.168738,-61.459845,16.78,16.075,14.22,14.246,13.079,13.823,11.058,10.478,10.137,4.4,6.396,3.785,11.24,3.41,1,0,0,1,9.891,9.89,9.434,6.311,0.026,0.026,0.317,
13315,167.838116,-61.855416,19.943,19.173,17.189,17.204,16.024,16.836,14.012,13.394,13.135,4.499,6.574,3.593,15.22,4.57,1,0,0,0,12.939,13.037,11.051,8.713,0.036,0.043,,
13320,168.513375,-61.071699,17.813,17.234,15.468,15.461,14.437,15.097,12.764,12.28,12.084,4.488,5.663,3.4,14.17,4.57,1,0,0,0,11.986,12.098,11.25,8.189,0.03,0.039,,
13322,167.830179,-61.890236,19.922,19.186,17.432,17.408,16.352,17.066,14.453,13.886,13.67,4.325,5.912,3.734,14.09,5.07,1,0,0,0,13.337,13.632,11.998,8.818,0.042,0.058,,
13329,168.466534,-61.141627,15.381,15.253,13.761,13.756,12.874,13.422,11.083,10.575,10.295,4.509,5.702,4.151,12.57,1.91,1,0,0,0,10.032,10.086,6.743,2.312,0.024,0.027,0.076,0.047
13331,168.464499,-61.146968,16.839,16.247,14.36,14.375,13.257,13.982,11.263,10.648,10.327,4.499,6.49,3.771,12.45,0.69,1,0,0,0,10.048,9.977,8.634,3.441,0.031,0.032,0.078,0.18
13333,168.386716,-61.250329,16.231,15.96,14.447,14.487,13.564,14.15,11.916,11.483,11.258,4.461,5.323,3.767,13.05,4.02,1,0,0,0,10.986,11.118,12.393,8.01,0.026,0.026,,
13339,168.348481,-61.309875,16.081,15.522,13.961,13.975,12.956,13.636,11.172,10.651,10.381,4.309,5.533,3.895,10.73,5.97,1,0,0,1,10.143,10.098,8.043,3.531,0.025,0.023,0.106,0.044
13347,168.93167,-60.600519,16.217,16.21,15.006,15.013,14.29,14.715,13.197,12.847,12.704,4.45,4.098,3.497,14.56,1.6,1,0,0,0,12.409,12.545,12.265,9.09,0.033,0.041,,
13351,168.460742,-61.191337,17.524,17.201,15.742,15.751,14.865,15.426,13.415,13.045,12.862,4.429,4.861,3.483,14.41,5.57,1,0,0,0,12.525,12.482,9.04,8.943,0.034,0.046,0.036,
13355,168.52235,-61.123855,19.904,19.16,17.369,17.371,16.313,17.036,14.52,14.021,13.746,4.347,5.743,3.538,14.44,2.36,1,0,0,0,13.656,13.73,9.329,7.022,0.09,0.245,,0.203
13358,168.19431,-61.530606,15.218,14.72,13.209,13.212,12.235,12.853,10.713,10.225,9.999,4.342,5.109,3.611,10.71,6.76,1,0,0,1,9.876,9.846,9.645,5.878,0.023,0.022,,0.106
13362,168.442901,-61.266974,14.949,15.0,13.633,13.637,12.778,13.3,11.359,10.908,10.751,4.627,5.012,3.82,14.52,3.66,1,0,0,0,10.243,10.228,8.76,3.998,0.025,0.026,,0.041
13364,168.467668,-61.239749,15.011,15.191,14.035,14.024,13.273,13.723,12.117,11.818,11.604,4.606,4.321,3.701,15.22,4.88,1,0,0,0,11.457,11.528,8.962,5.518,0.035,0.034,0.06,0.166
13371,167.215325,-62.710753,20.744,19.889,18.007,17.988,16.893,17.635,14.877,14.193,13.831,4.322,6.378,3.864,14.25,1.51,1,0,0,0,13.878,14.054,10.752,9.024,0.041,0.049,0.194,
13377,168.814027,-60.85493,13.85,13.711,12.248,12.215,11.332,11.706,9.853,9.392,9.121,4.574,5.256,3.739,12.25,3.03,1,1,0,1,8.912,8.794,8.311,8.61,0.023,0.02,0.071,
13383,167.610438,-62.299658,15.536,14.81,12.932,13.051,11.891,12.518,10.011,9.394,8.994,4.336,6.097,3.754,9.6,4.99,1,0,0,1,8.645,8.512,8.247,8.504,0.023,0.02,0.041,0.361
13390,168.619899,-61.129503,20.564,19.048,16.231,16.232,14.536,15.736,11.374,10.344,9.708,4.509,9.843,3.98,11.6,5.03,1,0,0,0,9.291,9.105,8.746,5.395,0.024,0.022,,0.108
13392,168.565572,-61.203215,17.249,16.812,15.042,15.033,13.965,14.671,12.212,11.591,11.225,4.563,6.172,3.753,14.15,4.69,1,0,0,0,10.486,10.443,4.594,0.348,0.028,0.028,0.014,0.022
13399,168.238706,-61.608853,18.757,17.693,15.378,15.376,13.994,14.915,11.608,10.94,10.562,4.577,7.644,3.585,13.48,4.52,1,0,0,0,10.212,10.132,10.276,7.606,0.024,0.021,,
13404,168.50746,-61.297813,16.07,16.011,14.698,14.702,13.882,14.379,12.52,12.12,11.97,4.522,4.748,3.684,14.5,5.46,1,0,0,0,11.816,11.635,6.936,3.756,0.045,0.075,0.046,0.535
13408,168.766967,-60.990126,18.545,18.018,16.454,16.474,15.559,16.121,14.123,13.654,13.391,4.323,4.9,3.474,14.01,1.65,1,0,0,0,12.857,12.902,9.552,5.194,0.038,0.049,0.354,0.105
13416,168.693419,-61.105229,17.782,17.253,15.47,15.469,14.439,15.112,12.705,12.221,11.984,4.526,5.818,3.483,14.48,2.56,1,0,0,0,11.676,11.577,7.721,3.076,0.043,0.061,0.168,0.055
13420,168.60393,-61.228097,18.481,18.002,16.376,16.378,15.362,16.055,13.647,13.099,12.866,4.415,5.657,3.733,14.18,4.9,1,0,0,0,12.301,13.248,0.748,-2.718,0.04,0.111,0.009,
13421,168.217874,-61.697276,18.585,17.851,16.07,16.097,15.041,15.742,13.35,12.847,12.616,4.354,5.553,3.424,13.39,2.42,1,0,0,0,12.512,12.55,11.457,8.934,0.031,0.034,,
13422,168.610979,-61.223664,17.565,17.092,15.414,15.416,14.389,15.057,12.737,12.208,11.992,4.488,5.668,3.564,14.08,4.94,1,0,0,0,11.457,12.192,0.643,-2.842,0.03,0.053,0.009,
13426,168.750096,-61.062643,17.241,16.903,15.339,15.314,14.425,14.983,12.942,12.508,12.304,4.481,5.146,3.482,14.38,1.46,1,0,0,0,11.938,11.906,10.24,6.151,0.041,0.042,0.264,0.099
13434,168.839066,-60.969827,17.268,16.697,15.186,15.189,14.29,14.857,12.89,12.437,12.313,4.303,4.673,3.357,12.73,6.41,1,0,0,0,12.149,12.166,11.634,8.058,0.038,0.047,,
13444,168.874925,-60.946249,15.156,15.122,14.011,13.994,13.33,13.712,12.414,12.147,12.051,4.399,3.579,3.227,13.45,3.96,1,0,0,0,12.122,12.214,10.874,6.285,0.026,0.026,,
13452,169.19328,-60.557632,16.0,15.892,14.552,14.561,13.779,14.251,12.6,12.253,12.016,4.459,4.395,3.452,13.97,2.28,1,0,0,0,11.666,11.704,9.079,5.266,0.025,0.025,0.056,0.032
13467,168.572265,-61.376927,16.074,15.732,14.021,14.024,12.99,13.627,11.187,10.611,10.289,4.57,6.093,3.845,13.27,1.31,1,0,0,0,10.065,10.051,7.219,2.888,0.024,0.025,0.06,0.051
13470,169.022771,-60.832008,18.625,17.966,16.295,16.286,15.332,15.645,13.721,13.202,12.878,4.299,5.304,3.585,13.25,2.21,1,1,0,0,12.377,12.095,9.487,7.915,0.034,0.039,0.311,0.542
13471,168.689635,-61.250056,15.996,15.529,13.555,13.586,12.38,12.982,10.177,9.466,9.037,4.616,7.159,4.075,12.47,2.28,1,1,0,0,8.771,8.645,-5.146,,0.037,0.063,0.038,
13480,168.408477,-61.613887,15.708,15.456,14.176,14.182,13.346,13.857,12.077,11.733,11.526,4.357,4.369,3.543,12.46,5.48,1,0,0,0,11.49,11.501,10.707,8.643,0.027,0.031,,
13491,168.500658,-61.535476,18.806,18.056,16.318,16.328,15.246,15.936,13.365,12.83,12.592,4.312,5.805,3.692,12.94,6.32,1,0,0,0,12.26,12.28,10.665,8.143,0.035,0.044,,
13497,168.778742,-61.202272,17.252,16.784,14.87,14.868,13.637,14.413,11.286,10.536,10.121,4.613,7.433,4.274,13.45,2.58,1,0,0,0,9.336,9.044,-3.19,,0.035,0.044,,
13500,168.95186,-60.987606,16.711,16.584,15.114,15.123,14.226,14.784,12.776,12.351,12.132,4.591,5.119,3.635,15.47,1.79,1,0,0,0,11.358,10.378,5.046,1.218,0.03,0.027,0.02,0.028
13501,168.747828,-61.242734,16.262,15.748,13.7,13.696,12.411,13.154,9.975,9.167,8.738,4.632,7.747,4.254,12.28,3.22,1,0,0,0,8.347,8.615,-1.395,,0.05,0.096,,
13510,168.807989,-61.182717,13.56,13.728,12.883,12.898,12.352,12.646,11.572,11.367,11.24,4.334,2.984,3.527,12.11,1.69,1,0,0,0,10.257,9.825,2.066,-2.634,0.042,0.066,0.064,
13514,168.31821,-61.780823,19.946,18.899,16.951,16.963,15.807,16.587,13.895,13.292,13.029,4.308,6.093,3.495,13.35,3.19,1,0,0,0,12.623,12.832,11.444,6.979,0.051,0.035,,
13520,168.467886,-61.608689,17.433,17.079,15.309,15.332,14.222,14.918,12.445,11.933,11.634,4.633,6.06,3.672,15.42,4.06,1,0,0,0,11.473,11.485,9.82,7.057,0.028,0.03,0.413,0.157
13524,168.334616,-61.775161,14.41,14.2,12.97,12.981,12.216,12.669,11.144,10.841,10.682,4.354,3.915,3.301,11.65,3.25,1,0,0,1,10.551,10.573,7.474,5.869,0.029,0.026,0.025,0.104
13542,168.35792,-61.766077,18.896,18.416,16.542,16.567,15.464,16.173,13.645,13.077,12.8,4.598,6.192,3.598,16.12,1.41,1,0,0,0,12.643,12.769,10.961,8.073,0.038,0.056,,
13548,169.069585,-60.900016,16.754,16.648,15.364,15.362,14.622,15.057,13.491,13.146,12.957,4.428,4.198,3.427,14.59,1.03,1,0,0,0,12.836,12.864,11.601,8.512,0.045,0.038,,
13563,169.017061,-60.974519,12.851,13.258,12.776,12.774,12.436,12.583,12.081,11.961,11.965,4.298,1.826,3.274,12.64,4.48,1,0,0,0,11.966,12.115,10.973,8.538,0.029,0.033,,
13585,168.839052,-61.207873,17.061,16.519,14.578,14.514,13.391,14.106,11.369,10.718,10.371,4.611,6.765,3.795,13.79,2.51,1,0,0,0,10.451,10.897,4.843,,0.092,0.172,,
13607,168.697545,-61.398326,18.764,18.275,16.762,16.795,15.87,16.331,14.306,13.83,13.526,4.3,5.047,3.748,13.91,0.73,1,0,0,0,12.853,15.205,8.872,3.677,0.089,,,
13618,168.627057,-61.491285,19.129,18.233,16.251,16.269,15.057,15.853,12.974,12.408,12.066,4.385,6.544,3.632,13.02,3.88,1,0,0,0,11.911,12.059,12.134,8.807,0.036,0.059,,
13655,168.57191,-61.585562,18.518,17.589,15.719,15.735,14.569,15.32,12.694,12.112,11.845,4.306,5.982,3.531,12.17,5.88,1,0,0,1,11.595,11.589,11.384,7.798,0.028,0.031,,
13664,168.723144,-61.406358,15.759,15.436,13.675,13.693,12.59,13.265,10.637,10.059,9.73,4.619,6.399,3.945,13.28,2.18,1,0,0,0,9.506,9.437,7.695,3.369,0.025,0.024,0.164,0.175
13673,168.569424,-61.605861,20.245,19.38,17.423,17.446,16.25,17.057,14.237,13.642,13.361,4.418,6.466,3.614,14.62,3.33,1,0,0,0,13.011,13.089,9.817,5.436,0.049,0.062,,0.115
13692,168.981762,-61.11783,14.139,14.162,12.911,12.905,12.165,12.591,11.009,10.684,10.522,4.541,4.3,3.482,13.36,1.51,1,0,0,0,10.331,10.244,7.126,3.04,0.029,0.036,0.114,0.101
13694,168.866428,-61.264072,15.274,15.048,13.43,13.424,12.449,13.015,10.826,10.37,10.057,4.608,5.62,3.701,13.58,3.37,1,0,0,0,9.859,10.01,,,0.04,0.114,,
13703,168.506258,-61.707515,15.548,15.463,14.026,14.07,13.197,13.703,11.841,11.396,11.208,4.568,4.913,3.603,14.29,1.34,1,0,0,0,11.068,11.09,9.29,7.252,0.024,0.025,0.068,0.39
13724,169.284244,-60.775385,16.868,16.529,15.139,15.122,14.301,14.804,13.054,12.728,12.569,4.382,4.377,3.281,13.73,4.36,1,0,0,0,12.577,12.742,10.701,8.267,0.036,0.043,,
13725,168.777253,-61.411433,17.539,17.205,15.501,15.531,14.459,15.145,12.643,12.06,11.792,4.596,6.098,3.835,15.07,2.51,1,0,0,0,11.671,11.836,7.626,1.142,0.051,0.136,0.073,0.018
13732,168.80277,-61.394091,19.867,18.844,16.714,16.766,15.431,16.327,13.075,12.299,11.914,4.382,7.357,3.895,12.73,2.23,1,0,0,0,11.957,12.535,12.348,3.613,0.082,0.07,,0.036
13736,168.047693,-62.309883,20.14,19.024,16.75,16.787,15.394,16.336,12.995,12.289,11.955,4.51,7.584,3.646,14.07,5.34,1,0,0,0,11.541,11.566,10.627,8.152,0.025,0.025,0.27,0.241
13744,168.783605,-61.448494,18.093,17.629,15.816,15.833,14.712,15.446,12.67,12.049,11.751,4.561,6.568,3.925,14.54,3.3,1,0,0,0,11.534,11.597,8.479,5.443,0.036,0.059,0.131,0.206
13746,168.971517,-61.224525,18.029,17.178,15.033,14.986,13.656,14.523,11.283,10.548,10.121,4.581,7.671,3.865,13.07,6.59,1,0,0,0,9.479,9.161,0.847,-3.999,0.023,0.022,0.045,
13747,169.261281,-60.863993,15.646,15.34,13.946,13.956,13.103,13.604,11.885,11.541,11.326,4.39,4.417,3.324,12.59,3.34,1,0,0,0,11.035,11.063,9.372,6.736,0.026,0.026,0.078,0.172
13753,169.185548,-60.980004,17.7,17.394,16.042,16.062,15.271,15.69,14.005,13.625,13.455,4.333,4.319,3.468,14.17,1.13,1,0,0,0,12.88,12.796,10.752,6.383,0.041,0.041,0.116,0.063
13763,168.697353,-61.599687,20.347,19.537,17.729,17.742,16.682,17.352,14.879,14.249,14.036,4.331,5.847,3.628,14.54,1.63,1,0,0,0,13.316,13.636,9.91,6.892,0.055,0.061,0.101,0.228
13764,168.658968,-61.647997,16.346,16.091,14.722,14.734,13.876,14.4,12.527,12.175,11.975,4.406,4.617,3.516,13.33,3.95,1,0,0,0,11.85,11.917,12.421,8.658,0.027,0.029,,
13774,169.392557,-60.749171,19.689,18.922,17.129,17.123,16.108,16.798,14.321,13.841,13.553,4.321,5.639,3.522,14.04,1.13,1,0,0,0,13.598,13.916,10.989,8.68,0.051,0.055,,
13796,168.877944,-61.438767,18.813,18.176,16.429,16.421,15.368,16.064,13.513,12.997,12.648,4.37,5.927,3.736,13.54,2.63,1,0,0,0,12.042,11.526,7.56,4.621,0.05,0.073,0.077,0.171
13797,168.667164,-61.699332,18.48,17.922,16.261,16.295,15.292,15.921,13.683,13.264,13.006,4.39,5.308,3.452,14.16,2.24,1,0,0,0,12.843,12.947,12.376,8.575,0.036,0.043,,
13804,168.820105,-61.543713,19.716,18.883,16.819,16.843,15.586,16.417,13.333,12.691,12.374,4.492,7.07,3.743,14.33,5.32,1,0,0,0,12.078,12.133,9.885,6.734,0.032,0.042,0.147,
13805,169.108148,-61.18769,18.274,17.765,16.074,16.081,15.076,15.736,13.414,12.934,12.642,4.429,5.582,3.573,14.15,1.45,1,0,0,0,12.363,12.316,7.74,4.096,0.049,0.125,0.167,0.372
13806,169.535677,-60.641343,20.83,19.765,17.802,17.801,16.646,17.411,14.723,14.09,13.784,4.343,6.259,3.545,14.4,2.73,1,0,0,0,13.672,13.847,10.13,8.219,0.064,0.081,0.117,0.307
13820,168.245441,-62.262591,18.721,17.618,15.41,15.461,14.099,15.015,11.768,11.029,10.652,4.371,7.307,3.723,11.39,1.86,1,0,0,1,10.311,10.228,7.13,2.389,0.024,0.021,0.025,0.025
13838,168.782772,-61.683309,20.003,18.117,15.304,15.361,13.721,14.861,10.804,9.934,9.469,4.321,8.782,3.588,9.63,1.28,1,0,0,1,9.103,8.982,8.446,5.798,0.023,0.02,0.064,0.124
13860,169.209003,-61.220618,18.474,17.525,15.23,15.258,13.842,14.774,11.259,10.491,10.115,4.594,8.053,3.87,13.14,5.67,1,0,0,0,9.567,9.436,5.872,3.767,0.025,0.027,0.03,0.072
13862,168.76347,-61.773016,19.876,18.744,16.538,16.552,15.214,16.119,12.936,12.279,11.898,4.418,7.221,3.602,13.11,3.76,1,0,0,0,11.866,11.942,10.142,8.541,0.037,0.049,,
13868,168.662492,-61.918936,17.608,17.159,15.685,15.753,14.847,15.418,13.44,13.043,12.885,4.327,4.631,3.436,13.5,3.1,1,0,0,0,12.828,13.01,11.452,8.068,0.043,0.067,,
13872,169.019083,-61.490656,17.876,17.256,15.551,15.582,14.535,15.184,12.736,12.246,11.958,4.356,5.686,3.673,12.73,2.58,1,0,0,0,11.909,12.228,8.229,5.21,0.059,0.159,,
13878,169.502551,-60.918922,16.196,15.875,14.413,14.42,13.566,14.067,12.171,11.764,11.54,4.392,4.783,3.525,12.76,0.78,1,0,0,0,11.423,11.456,10.943,7.959,0.031,0.031,0.498,0.301
13885,169.444357,-61.017618,15.936,15.731,14.244,14.25,13.365,13.891,11.851,11.437,11.193,4.515,5.163,3.662,13.63,1.55,1,0,0,0,11.089,11.089,9.756,6.612,0.028,0.029,0.089,0.152
13886,168.982077,-61.600417,20.021,18.472,15.86,15.902,14.336,15.415,11.61,10.791,10.364,4.392,8.41,3.624,11.19,2.39,1,0,0,1,9.882,9.795,9.906,6.421,0.023,0.02,0.147,0.137
13888,169.205301,-61.32471,19.641,18.614,16.511,16.511,15.269,16.115,13.235,12.647,12.395,4.444,6.625,3.402,13.92,5.7,1,0,0,0,12.166,12.131,9.828,6.124,0.054,0.095,,
13892,169.282414,-61.241901,16.289,16.188,14.789,14.782,13.947,14.469,12.585,12.172,12.005,4.557,4.855,3.578,14.95,2.82,1,0,0,0,11.703,11.853,11.486,8.74,0.03,0.031,,
13893,169.042524,-61.542696,20.106,19.316,17.28,17.298,16.038,16.861,13.846,13.315,12.946,4.527,6.925,3.677,15.33,5.61,1,0,0,0,12.54,12.458,8.743,4.216,0.04,0.052,0.123,0.063
13898,169.423881,-61.071884,14.854,14.889,13.779,13.771,13.107,13.491,12.075,11.752,11.582,4.399,3.85,3.578,12.96,1.41,1,0,0,0,11.278,11.338,12.144,6.492,0.025,0.026,0.444,0.101
13902,169.17074,-61.405819,17.453,16.431,14.203,14.199,12.798,13.689,10.467,9.746,9.351,4.545,7.611,3.671,11.9,7.3,1,0,0,1,9.043,8.949,9.903,6.268,0.023,0.022,0.104,
13907,169.205123,-61.384604,18.387,17.274,15.074,15.07,13.775,14.632,11.616,11.026,10.68,4.419,6.927,3.438,11.96,4.16,1,0,0,1,10.416,10.375,9.284,4.272,0.025,0.027,0.078,0.118
13908,169.158746,-61.445236,18.289,17.535,15.609,15.612,14.457,15.219,12.614,12.049,11.812,4.494,6.215,3.437,13.92,5.4,1,0,0,0,11.531,11.19,6.049,3.129,0.031,0.034,0.031,0.091
13911,168.951628,-61.705391,14.4,14.41,13.392,13.414,12.736,13.116,11.821,11.528,11.356,4.343,3.506,3.515,12.27,3.78,1,0,0,0,11.156,11.163,10.421,7.553,0.026,0.025,0.212,
13912,168.955166,-61.701771,18.533,17.707,15.553,15.597,14.32,15.153,12.165,11.46,11.134,4.55,7.099,3.643,13.78,1.18,1,0,0,0,10.494,10.492,10.12,6.751,0.022,0.022,0.189,0.175
13931,169.30386,-61.33572,17.677,16.956,14.953,14.943,13.748,14.553,11.794,11.224,10.922,4.589,6.568,3.506,14.11,3.44,1,0,0,0,10.945,10.749,4.993,1.264,0.049,0.05,0.024,0.031
13934,169.012075,-61.705739,20.509,19.54,17.306,17.335,16.008,16.909,13.627,12.949,12.541,4.498,7.497,3.736,14.55,1.01,1,0,0,0,12.119,12.266,12.299,7.937,0.029,0.033,,
13936,169.00463,-61.722329,19.098,18.344,16.45,16.496,15.355,16.084,13.383,12.825,12.483,4.378,6.244,3.685,13.4,0.76,1,0,0,0,12.048,12.095,7.943,4.277,0.029,0.039,0.03,0.11
13939,169.013769,-61.720178,18.738,18.063,16.127,16.172,15.005,15.754,13.071,12.501,12.198,4.503,6.379,3.588,14.38,1.04,1,0,0,0,11.978,12.037,11.646,5.964,0.031,0.038,,0.104
13942,169.009138,-61.730703,17.943,17.191,15.154,15.195,13.973,14.772,11.963,11.352,10.976,4.516,6.704,3.609,13.31,1.82,1,0,0,0,10.853,10.847,12.785,8.721,0.025,0.028,,
13945,168.997103,-61.755845,20.047,18.832,16.397,16.404,14.944,15.944,12.385,11.653,11.229,4.526,8.086,3.651,13.5,3.34,1,0,0,0,10.902,10.874,9.127,6.715,0.025,0.025,,0.223
13946,168.956026,-61.81173,19.997,19.019,16.737,16.744,15.38,16.302,13.078,12.381,11.936,4.556,7.56,3.643,14.64,3.48,1,0,0,0,11.687,11.585,7.197,3.035,0.035,0.044,0.052,0.03
13951,169.767794,-60.808163,15.525,15.576,14.463,14.526,13.829,14.015,12.638,12.22,11.927,4.339,4.137,4.157,12.74,4.03,1,1,0,0,11.65,11.393,9.378,8.274,0.028,0.027,0.071,
13954,169.052578,-61.731735,17.843,16.835,14.435,14.459,13.038,13.926,10.612,9.924,9.483,4.621,7.84,3.629,12.95,2.84,1,0,0,1,9.148,8.999,8.481,4.652,0.023,0.02,0.08,0.125
13957,169.185548,-61.585937,19.92,18.983,16.924,16.96,15.682,16.547,13.494,12.889,12.496,4.413,6.901,3.696,13.7,3.62,1,0,0,0,12.378,12.46,10.069,5.532,0.03,0.037,0.145,0.162
13958,169.281526,-61.466696,18.011,17.606,16.046,16.053,15.099,15.73,13.542,13.155,12.901,4.426,5.184,3.529,14.41,3.09,1,0,0,0,12.865,13.06,10.129,6.766,0.078,0.113,,
13966,169.0939,-61.728381,15.796,15.44,13.877,13.91,12.97,13.553,11.462,11.008,10.786,4.444,5.167,3.546,12.47,1.04,1,0,0,0,10.628,10.634,10.268,7.194,0.025,0.024,,0.131
13975,169.190124,-61.633448,14.239,14.221,13.101,13.12,12.397,12.812,11.337,11.065,10.829,4.38,3.878,3.567,12.05,4.41,1,0,0,0,10.495,10.575,9.517,6.87,0.022,0.021,0.077,0.113
13978,169.788257,-60.880208,20.093,19.228,17.187,17.211,16.002,16.776,13.89,13.287,12.984,4.475,6.742,3.616,14.81,2.46,1,0,0,0,12.821,12.979,11.402,6.609,0.038,0.052,,0.165
