_RAJ2000,_DEJ2000,Cluster,MG,ymag,e_ymag,b-y,e_b-y,y-Ha,e_y-Ha,WHa05,WHa06,WHa07,vsini,e_vsini,Teff,e_Teff,logg,e_logg,loggP,Mass,e_Mass,Rad,e_Rad,Vc,SB?,Code,clean,umag,e_umag,gmag,e_gmag,Hamag,e_Hamag,rmag,e_rmag,imag,e_imag,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag
130.71625,-44.8995278,NGC 2659,42,12.394,0.016,0.357,0.023,0.531,0.039,,,,,,,,,,,,,,,,,Be?,false,12.69,0.0,,,11.82,0.0,,,11.71,0.0,11.214,10.987,10.913,0.023,0.027,0.024
130.7168333,-44.9196389,NGC 2659,71,14.357,0.033,0.534,0.048,0.518,0.062,,,,,,,,,,,,,,,,,O,true,15.5,0.01,14.86,0.01,13.88,0.0,14.04,0.0,13.53,0.0,12.691,12.471,12.317,0.032,0.039,0.027
130.7194167,-44.9168333,NGC 2659,65,13.48,0.022,0.534,0.033,0.545,0.046,,,,,,,,,,,,,,,,,O,true,14.51,0.01,13.95,0.0,12.98,0.0,13.15,0.0,12.65,0.0,11.799,11.582,11.492,0.022,0.022,0.019
130.7199583,-44.9241944,NGC 2659,81,14.283,0.03,0.48,0.045,0.408,0.06,,,,,,,,,,,,,,,,,O,false,15.1,0.0,14.72,0.0,13.8,0.0,14.02,0.0,13.56,0.0,12.903,12.774,12.704,0.022,0.022,0.032
130.7284167,-44.8425833,NGC 2659,6,13.95,0.026,0.529,0.039,0.568,0.051,,,,,,,,,,,,,,,,,O,false,15.1,0.01,14.46,0.0,13.43,0.01,13.62,0.0,13.1,0.0,12.204,11.988,11.884,0.023,0.022,0.021
130.7286667,-44.9245556,NGC 2659,84,14.862,0.038,0.543,0.057,0.493,0.072,,,,,,,,,,,,,,,,,O,false,16.1,0.01,15.35,0.0,14.25,0.0,14.47,0.0,13.92,0.0,13.096,12.839,12.684,0.024,0.022,0.03
130.7315,-44.9056944,NGC 2659,48,14.733,0.036,0.621,0.055,0.598,0.067,,,,,,,,,,,,,,,,,O,true,16.05,0.01,15.24,0.0,14.05,0.0,14.3,0.0,13.71,0.0,12.746,12.483,12.348,0.022,0.023,0.023
130.7322083,-45.0423611,NGC 2659,240,12.84,0.018,0.311,0.025,0.375,0.043,,,,,,,,,,,,,,,,,B,false,12.81,0.0,,,12.47,0.0,12.65,0.0,12.33,0.01,12.012,11.941,11.854,0.026,0.03,0.026
130.7325833,-44.9400556,NGC 2659,104,13.17,0.02,0.44,0.03,0.404,0.044,,,,,,,,,,,,,,,,,O,false,13.95,0.0,,,12.69,0.0,12.9,0.0,12.46,0.0,11.816,11.671,11.598,0.022,0.022,0.024
130.7350833,-44.9650833,NGC 2659,142,14.527,0.037,1.074,0.061,1.085,0.058,,,,,,,,,,,,,,,,,O,false,16.83,0.01,15.45,0.01,13.43,0.01,13.86,0.01,13.0,0.01,11.571,10.93,10.747,0.022,0.022,0.023
130.736,-44.9596667,NGC 2659,134,15.004,0.043,0.518,0.062,0.45,0.079,,,,,,,,,,,,,,,,,O,false,15.96,0.01,15.44,0.01,14.49,0.01,14.7,0.01,14.23,0.01,13.544,13.319,13.245,0.028,0.029,0.032
130.7380417,-44.8782778,NGC 2659,24,15.378,0.048,0.796,0.077,0.724,0.081,,,,,,,,,,,,,,,,,O,false,16.9,0.01,16.07,0.01,14.65,0.01,14.96,0.01,14.31,0.01,13.345,12.943,12.839,0.043,0.071,0.059
130.7396667,-44.9746389,NGC 2659,157,15.341,0.047,0.666,0.072,0.785,0.079,,,,,,,,,,,,,,,,,O,false,17.16,0.01,16.37,0.01,14.51,0.01,14.83,0.01,14.17,0.01,13.216,12.782,12.686,0.023,0.023,0.029
130.7407083,-45.0235278,NGC 2659,222,12.704,0.016,0.336,0.023,0.478,0.039,,,,,,,,,,,,,,,,,Be?,false,12.99,0.0,,,12.28,0.0,,,,,11.736,11.515,11.472,0.024,0.027,0.024
130.7446667,-44.9215556,NGC 2659,78,14.962,0.04,0.59,0.062,0.556,0.074,,,,,,,,,,,,,,,,,O,true,16.12,0.01,15.49,0.0,14.34,0.01,14.59,0.0,14.03,0.0,13.198,12.856,12.743,0.03,0.038,0.033
130.7469583,-44.9259167,NGC 2659,86,14.354,0.033,0.53,0.047,0.512,0.062,,,,,,,,,,,,,,,,,O,false,15.49,0.01,14.82,0.0,13.75,0.0,13.98,0.0,13.45,0.0,12.629,12.355,12.254,0.046,0.083,0.032
130.7469583,-44.94675,NGC 2659,114,12.139,0.021,1.084,0.033,1.138,0.04,,,,,,,,,,,,,,,,,O,false,14.81,0.0,,,,,,,,,9.109,8.469,8.188,0.019,0.049,0.018
130.7480417,-44.9977778,NGC 2659,188,15.164,0.043,0.555,0.065,0.646,0.075,,,,,,,,,,,,,,,,,O,false,15.95,0.01,15.7,0.0,14.5,0.01,14.81,0.01,14.27,0.01,13.496,13.204,13.088,0.024,0.031,0.041
130.7498333,-44.9460556,NGC 2659,113,14.525,0.035,0.641,0.053,0.705,0.063,,,,,,,,,,,,,,,,,O,false,15.51,0.01,15.07,0.01,,,,,,,12.598,12.21,12.13,0.04,0.075,0.043
130.7502083,-44.8711944,NGC 2659,17,12.32,0.021,1.116,0.034,1.17,0.039,,,,,,,,,,,,,,,,,O,false,15.1,0.0,,,,,,,,,9.108,8.484,8.207,0.024,0.04,0.024
130.7515833,-45.0345833,NGC 2659,230,14.302,0.03,0.387,0.044,0.332,0.059,,,,,,,,,,,,,,,,,O,false,15.13,0.0,14.71,0.0,13.94,0.0,14.08,0.0,13.67,0.01,13.156,13.0,12.883,0.027,0.03,0.023
130.7577917,-44.8740556,NGC 2659,18,13.429,0.021,0.453,0.032,0.452,0.045,,,,,,,,,,,,,,,,,O,false,14.32,0.0,,,12.99,0.0,13.16,0.0,12.73,0.0,11.993,11.837,11.719,0.023,0.022,0.024
130.7587917,-45.0007222,NGC 2659,194,14.833,0.037,0.461,0.054,0.467,0.07,,,,,,,,,,,,,,,,,O,false,15.83,0.01,15.32,0.0,14.38,0.01,14.55,0.0,14.09,0.01,13.367,13.188,13.086,0.029,0.038,0.038
130.7588333,-44.9672222,NGC 2659,144,12.774,0.017,0.404,0.025,0.429,0.041,,,,,,,,,,,,,,,,,O,false,13.51,0.0,,,12.3,0.01,,,12.09,0.0,11.451,11.329,11.229,0.022,0.023,0.023
130.7689583,-44.9175,NGC 2659,67,12.85,0.018,0.455,0.026,0.425,0.041,,,,,,,,,,,,,,,,,O,false,13.7,0.0,,,12.38,0.0,12.61,0.0,12.17,0.0,11.564,11.336,11.237,0.03,0.027,0.024
130.7714583,-44.91425,NGC 2659,60,11.557,0.02,1.118,0.031,1.172,0.038,,,,,,,,,,,,,,,,,O,false,14.93,0.0,,,,,,,,,8.345,7.56,7.299,0.023,0.027,0.023
130.7735417,-44.9074167,NGC 2659,53,15.099,0.045,0.573,0.067,0.632,0.078,,,,,,,,,,,,,,,,,O,false,15.93,0.01,15.62,0.0,14.4,0.0,14.71,0.0,14.15,0.0,13.412,12.976,12.909,0.039,0.039,0.044
130.7775417,-44.9170556,NGC 2659,66,15.118,0.043,0.48,0.063,0.476,0.077,,,,,,,,,,,,,,,,,O,true,16.13,0.01,15.5,0.0,14.48,0.0,14.71,0.0,14.21,0.0,13.467,13.18,13.099,0.034,0.029,0.033
130.7785833,-44.9205833,NGC 2659,72,12.363,0.02,0.951,0.031,1.048,0.039,,,,,,,,,,,,,,,,,O,false,14.91,0.0,,,11.37,0.0,,,,,9.673,8.968,8.777,0.029,0.023,0.026
130.780875,-44.9153611,NGC 2659,63,13.187,0.02,0.424,0.029,0.468,0.043,,,,,,,,,,,,,,,,,O,false,14.02,0.0,,,12.67,0.0,12.91,0.0,12.48,0.0,11.819,11.639,11.522,0.026,0.022,0.023
130.786875,-44.9383056,NGC 2659,101,14.639,0.036,0.445,0.052,0.445,0.068,,,,,,,,,,,,,,,,,O,false,15.67,0.01,15.08,0.0,14.1,0.0,14.32,0.0,13.83,0.0,13.086,12.798,12.688,0.032,0.033,0.029
130.788875,-44.9491111,NGC 2659,118,13.245,0.02,0.437,0.029,0.427,0.044,,,,,,,,,,,,,,,,,O,false,13.93,0.0,,,12.77,0.0,13.0,0.0,12.58,0.0,11.859,11.811,11.702,,0.027,0.027
130.79025,-44.9078056,NGC 2659,54,14.923,0.04,0.619,0.061,0.477,0.074,,,,,,,,,,,,,,,,,O,true,16.17,0.01,15.5,0.0,14.54,0.0,14.69,0.0,14.19,0.0,13.305,13.001,12.88,0.048,0.066,0.059
130.7930417,-45.0394167,NGC 2659,236,14.607,0.036,0.49,0.052,0.354,0.069,,,,,,,,,,,,,,,,,O,true,15.6,0.01,15.08,0.0,14.2,0.0,14.36,0.0,13.9,0.0,13.248,13.009,12.92,0.036,0.044,0.037
130.7930833,-44.8776389,NGC 2659,22,14.036,0.028,0.402,0.04,0.359,0.057,,,,,,,,,,,,,,,,,O,false,14.84,0.0,14.39,0.0,13.55,0.0,13.75,0.0,13.34,0.0,12.736,12.536,12.463,0.029,0.029,0.03
130.8045833,-44.9664444,NGC 2659,143,14.868,0.039,0.56,0.058,0.621,0.068,,,,,,,,,,,,,,,,,O,false,15.98,0.01,15.39,0.01,14.23,0.01,14.5,0.0,13.96,0.01,13.14,12.84,12.714,0.03,0.033,0.03
130.804625,-44.9271667,NGC 2659,87,13.965,0.026,0.414,0.038,0.417,0.054,,,,,,,,,,,,,,,,,O,true,14.78,0.0,14.36,0.0,13.48,0.0,13.69,0.0,13.26,0.0,12.673,12.484,12.378,0.024,0.022,0.026
130.8054583,-44.8698056,NGC 2659,16,14.869,0.039,0.735,0.062,0.747,0.068,,,,,,,,,,,,,,,,,O,true,16.17,0.01,15.53,0.0,14.11,0.0,14.4,0.0,13.76,0.0,12.734,12.325,12.2,0.026,0.029,0.029
130.8060833,-44.89025,NGC 2659,35,12.337,0.015,0.384,0.022,0.389,0.038,,,,,,,,,,,,,,,,,O,false,13.05,0.0,,,11.97,0.0,,,,,11.162,11.021,10.934,0.026,0.022,0.023
130.8075,-44.8786667,NGC 2659,26,14.721,0.036,0.522,0.055,0.472,0.068,,,,,,,,,,,,,,,,,O,true,15.9,0.01,15.23,0.0,14.28,0.0,14.44,0.0,13.95,0.0,13.162,12.854,12.755,0.03,0.036,0.033
130.8107083,-44.9908333,NGC 2659,174,15.08,0.042,0.48,0.062,0.736,0.073,,,,,,,,,,,,,,,,,O,false,16.03,0.01,15.62,0.0,14.38,0.01,14.68,0.01,14.19,0.01,13.496,13.125,12.986,0.027,0.027,0.027
130.8120833,-45.0512222,NGC 2659,245,14.114,0.028,0.433,0.042,0.418,0.056,,,,,,,,,,,,,,,,,O,true,14.98,0.0,14.53,0.0,13.7,0.0,13.86,0.0,13.44,0.0,12.783,12.616,12.488,0.026,0.022,0.026
145.0146667,-53.85775,Ruprecht 79,430,13.212,0.026,0.295,0.037,0.397,0.064,,,,,,,,,,,,,,,,,B,false,13.51,0.0,13.51,0.0,12.85,0.0,12.94,0.0,12.64,0.01,12.252,12.08,11.992,0.026,0.022,0.027
145.0185,-53.7461389,Ruprecht 79,87,16.722,0.09,0.554,0.125,0.7,0.134,,,,,,,,,,,,,,,,,O,true,17.55,0.01,17.21,0.01,16.08,0.01,16.26,0.0,15.82,0.01,15.139,14.756,14.497,0.053,0.075,0.102
145.0237917,-53.9316389,Ruprecht 79,688,16.255,0.053,0.984,0.082,0.902,0.088,,,,,,,,,,,,,,,,,O,false,18.37,0.02,17.12,0.01,,,15.56,0.0,14.89,0.0,13.628,12.974,12.766,0.027,0.029,0.032
145.0239583,-53.8008611,Ruprecht 79,221,14.783,0.029,0.443,0.041,0.483,0.068,,,,,,,,,,,,,,,,,B,false,15.51,0.0,15.23,0.0,14.36,0.0,14.47,0.0,14.07,0.01,13.396,13.222,13.088,0.073,0.096,0.074
145.024,-53.7373333,Ruprecht 79,66,13.397,0.018,0.256,0.025,0.322,0.06,,,,,,,,,,,,,,,,,B,false,13.78,0.0,13.66,0.0,13.09,0.0,13.15,0.0,12.89,0.0,12.514,12.359,12.286,0.024,0.025,0.026
145.02525,-53.7994444,Ruprecht 79,215,16.443,0.054,0.636,0.079,0.743,0.092,,,,,,,,,,,,,,,,,O,false,17.61,0.01,17.13,0.01,,,15.97,0.0,15.5,0.01,14.517,14.103,13.917,0.049,0.053,0.068
145.026,-53.8725278,Ruprecht 79,494,12.582,0.022,0.708,0.032,0.814,0.059,,,,,,,,,,,,,,,,,O,false,14.4,0.0,13.27,0.0,11.82,0.0,,,,,10.55,10.05,9.856,0.023,0.022,0.019
145.0262083,-53.8005278,Ruprecht 79,220,15.415,0.036,0.54,0.052,0.539,0.074,,,,,,,,,,,,,,,,,O,false,16.33,0.01,15.93,0.0,,,15.0,0.0,14.59,0.01,13.649,13.399,13.235,0.047,0.058,0.052
145.032125,-53.7447778,Ruprecht 79,79,14.406,0.025,0.445,0.036,0.546,0.064,,,,,,,,,,,,,,,,,B,true,15.0,0.0,14.83,0.0,13.87,0.0,14.02,0.0,13.62,0.0,13.077,12.719,12.655,0.024,0.025,0.029
145.04075,-53.7329167,Ruprecht 79,55,15.891,0.064,0.598,0.091,0.598,0.103,,,,,,,,,,,,,,,,,O,false,17.23,0.01,16.39,0.01,,,15.29,0.0,14.81,0.01,13.872,13.618,13.356,0.029,0.038,0.039
145.0410833,-53.8528333,Ruprecht 79,416,15.141,0.031,0.411,0.044,0.562,0.069,,,,,,,,,,,,,,,,,B,false,15.71,0.0,15.55,0.0,14.61,0.0,14.77,0.0,14.37,0.01,13.846,13.505,13.533,0.026,0.038,0.044
145.041625,-53.8272222,Ruprecht 79,319,15.937,0.043,0.472,0.061,0.707,0.08,,,,,,,,,,,,,,,,,Be?,false,,,,,,,15.38,0.0,15.0,0.01,14.334,14.046,13.825,0.032,0.033,0.05
145.0417917,-53.8940833,Ruprecht 79,573,14.075,0.023,0.397,0.033,0.511,0.062,,,,,,,,,,,,,,,,,B,false,14.56,0.0,14.46,0.0,13.6,0.0,13.73,0.0,13.38,0.01,12.851,12.569,12.49,0.028,0.025,0.027
145.0428333,-53.8680278,Ruprecht 79,470,16.084,0.046,0.596,0.066,0.517,0.086,,,,,,,,,,,,,,,,,O,false,17.25,0.01,16.56,0.0,15.57,0.0,15.66,0.0,15.16,0.01,14.244,13.883,13.785,0.045,0.049,0.051
145.0429167,-53.8722222,Ruprecht 79,491,15.573,0.045,1.202,0.072,1.405,0.075,,,,,,,,,,,,,,,,,O,false,,,,,,,14.56,0.0,13.46,0.0,11.309,10.348,9.966,0.044,0.039,0.026
145.0435417,-53.8794444,Ruprecht 79,523,14.318,0.025,0.474,0.036,0.523,0.064,,,,,,,,,,,,,,,,,B,false,,,,,,,13.89,0.0,13.54,0.01,12.831,12.64,12.526,0.024,0.022,0.024
145.0447917,-53.9176389,Ruprecht 79,641,15.41,0.035,0.413,0.049,0.492,0.074,,,,,,,,,,,,,,,,,B,false,15.82,0.0,15.79,0.0,14.92,0.01,15.03,0.01,,,14.225,13.882,13.809,0.035,0.038,0.055
145.0464167,-53.7811944,Ruprecht 79,168,15.206,0.032,0.519,0.046,0.645,0.07,,,,,,,,,,,,,,,,,Be?,false,,,,,,,14.73,0.0,14.33,0.01,13.651,13.248,13.127,0.023,0.022,0.033
145.0465833,-53.7647222,Ruprecht 79,127,16.233,0.047,0.66,0.071,0.865,0.083,,,,,,,,,,,,,,,,,O,true,17.74,0.01,16.86,0.0,15.39,0.01,15.62,0.0,15.03,0.01,14.078,13.572,13.385,0.028,0.031,0.044
145.047125,-53.9203889,Ruprecht 79,650,15.894,0.042,0.542,0.061,0.538,0.081,,,,,,,,,,,,,,,,,O,false,17.07,0.01,16.38,0.0,15.3,0.01,15.36,0.01,,,13.905,13.585,13.414,0.024,0.022,0.044
145.0488333,-53.8850278,Ruprecht 79,540,16.582,0.057,0.563,0.081,0.658,0.097,,,,,,,,,,,,,,,,,O,false,,,,,,,,,15.68,0.01,15.045,14.484,14.521,0.052,0.058,0.108
145.0490833,-53.8651389,Ruprecht 79,457,16.425,0.051,0.615,0.076,0.764,0.089,,,,,,,,,,,,,,,,,O,false,17.4,0.01,16.95,0.0,15.71,0.01,15.87,0.0,15.31,0.01,14.375,13.979,13.834,0.033,0.047,0.053
145.0501667,-53.8696944,Ruprecht 79,480,14.076,0.023,0.491,0.033,0.516,0.062,,,,,,,,,,,,,,,,,B,false,14.41,0.0,14.5,0.0,13.59,0.0,13.71,0.0,13.28,0.01,12.576,12.391,12.271,0.033,0.052,0.046
145.0509167,-53.89625,Ruprecht 79,582,11.307,0.025,0.956,0.037,1.018,0.06,,,,,,,,,,,,,,,,,O,false,14.14,0.0,,,,,,,,,8.609,7.941,7.716,0.027,0.055,0.027
145.0512917,-53.8885278,Ruprecht 79,552,14.361,0.025,0.359,0.035,0.48,0.064,,,,,,,,,,,,,,,,,B,false,14.68,0.0,14.71,0.0,13.92,0.0,14.04,0.0,13.7,0.01,13.18,12.949,12.801,0.03,0.042,0.037
145.0515,-53.8819167,Ruprecht 79,534,14.326,0.025,0.496,0.036,0.491,0.064,,,,,,,,,,,,,,,,,B,false,14.93,0.0,14.77,0.0,13.86,0.0,13.97,0.0,13.53,0.01,12.758,12.56,12.448,0.026,0.031,0.03
145.051875,-53.7534722,Ruprecht 79,107,15.026,0.029,0.388,0.042,0.48,0.068,,,,,,,,,,,,,,,,,B,true,15.38,0.0,15.4,0.0,14.56,0.0,14.7,0.0,14.32,0.0,13.795,13.504,13.351,0.026,0.027,0.035
145.0530417,-53.7394167,Ruprecht 79,71,13.206,0.024,0.741,0.035,0.868,0.061,,,,,,,,,,,,,,,,,O,false,15.05,0.01,13.9,0.0,,,,,,,10.911,10.307,10.117,0.022,0.022,0.019
145.0534167,-53.8060278,Ruprecht 79,238,15.203,0.032,0.472,0.046,0.526,0.071,,,,,,,,,,,,,,,,,B,false,15.93,0.01,15.62,0.0,,,,,,,13.727,13.52,13.335,0.026,0.031,0.044
145.0534167,-53.9230833,Ruprecht 79,660,14.293,0.037,1.319,0.057,1.331,0.067,,,,,,,,,,,,,,,,,O,false,17.54,0.01,15.43,0.01,,,,,,,10.349,9.528,9.203,0.023,0.022,0.021
145.0550833,-53.9318333,Ruprecht 79,690,15.915,0.043,0.57,0.062,0.771,0.08,,,,,,,,,,,,,,,,,O,false,17.17,0.01,16.47,0.0,,,,,,,14.117,13.758,13.509,0.033,0.039,0.049
145.058375,-53.868,Ruprecht 79,469,13.45,0.019,0.401,0.028,0.526,0.059,,,,,,,,,,,,,,,,,B,false,13.94,0.0,13.84,0.0,12.98,0.0,13.11,0.0,12.75,0.01,12.24,11.99,11.88,0.023,0.022,0.024
145.0623333,-53.7285556,Ruprecht 79,49,14.21,0.022,0.304,0.032,0.302,0.063,,,,,,,,,,,,,,,,,B,false,14.8,0.0,14.53,0.0,13.87,0.02,13.99,0.01,13.66,0.01,13.097,12.929,12.776,0.028,0.027,0.035
145.062875,-53.7235556,Ruprecht 79,38,15.123,0.032,0.38,0.044,0.507,0.071,,,,,,,,,,,,,,,,,B,false,15.52,0.0,15.51,0.0,14.59,0.01,14.81,0.01,14.42,0.01,13.849,13.556,13.465,0.032,0.031,0.054
145.0651667,-53.8043056,Ruprecht 79,232,16.331,0.052,0.819,0.079,0.84,0.088,,,,,,,,,,,,,,,,,O,false,17.83,0.02,17.05,0.01,,,15.64,0.0,14.98,0.01,13.694,13.249,12.963,0.024,0.025,0.029
145.0666667,-53.8250833,Ruprecht 79,311,15.574,0.036,0.462,0.052,0.595,0.074,,,,,,,,,,,,,,,,,B,false,16.08,0.01,15.98,0.0,15.03,0.0,15.18,0.0,14.76,0.01,14.123,13.88,13.709,0.026,0.022,0.057
145.0669583,-53.88175,Ruprecht 79,532,16.019,0.045,0.524,0.064,0.682,0.083,,,,,,,,,,,,,,,,,Be?,false,16.8,0.01,16.51,0.0,15.38,0.01,15.55,0.01,15.08,0.01,14.365,13.998,13.928,0.05,0.065,0.073
145.06925,-53.7284444,Ruprecht 79,47,15.795,0.041,0.54,0.059,0.552,0.079,,,,,,,,,,,,,,,,,O,false,,,,,15.21,0.02,15.43,0.01,14.96,0.01,14.201,13.967,13.719,0.022,0.027,0.054
145.0697917,-53.8205556,Ruprecht 79,288,14.298,0.032,0.975,0.048,1.062,0.065,,,,,,,,,,,,,,,,,O,false,16.97,0.01,15.19,0.0,,,13.5,0.0,12.83,0.0,11.411,10.743,10.466,0.051,0.068,0.045
145.0697917,-53.822,Ruprecht 79,295,15.63,0.047,1.276,0.075,1.298,0.077,,,,,,,,,,,,,,,,,O,false,19.1,0.04,16.75,0.01,,,14.67,0.0,13.81,0.0,11.978,11.206,10.867,0.026,0.027,0.019
145.0700833,-53.7183889,Ruprecht 79,23,14.558,0.033,0.935,0.05,1.025,0.067,,,,,,,,,,,,,,,,,O,false,,,,,13.55,0.01,13.92,0.01,13.17,0.01,11.761,11.105,10.928,0.022,0.022,0.019
145.0707917,-53.7655278,Ruprecht 79,132,14.96,0.03,0.426,0.042,0.52,0.069,,,,,,,,,,,,,,,,,B,false,,,,,,,14.54,0.0,14.24,0.01,13.618,13.306,13.202,0.053,0.094,0.062
145.0715833,-53.7308056,Ruprecht 79,54,16.621,0.057,0.673,0.085,0.688,0.097,,,,,,,,,,,,,,,,,O,false,,,,,,,16.15,0.01,15.55,0.01,14.556,14.19,13.925,0.046,0.061,0.069
145.074,-53.7731111,Ruprecht 79,146,16.674,0.056,0.589,0.082,0.634,0.097,,,,,,,,,,,,,,,,,O,false,18.12,0.02,17.2,0.01,,,16.05,0.01,15.52,0.01,14.456,14.099,13.858,0.028,0.042,0.059
145.074,-53.7775556,Ruprecht 79,159,15.148,0.032,0.541,0.045,0.808,0.068,,,,,,,,,,,,,,,,,O,true,16.59,0.01,15.71,0.0,14.39,0.0,14.61,0.0,14.11,0.01,13.342,12.844,12.715,0.024,0.027,0.034
145.0744167,-53.7240556,Ruprecht 79,39,12.886,0.017,0.199,0.024,0.234,0.059,,,,,,,,,,,,,,,,,B,false,13.26,0.0,13.1,0.0,12.64,0.0,12.67,0.0,12.45,0.0,12.125,12.04,11.986,0.024,0.027,0.026
145.075375,-53.9031667,Ruprecht 79,601,16.71,0.06,0.58,0.086,0.705,0.099,,,,,,,,,,,,,,,,,O,false,17.67,0.01,17.29,0.01,16.02,0.01,16.2,0.01,15.68,0.02,14.792,14.306,14.341,0.046,0.051,0.089
145.075875,-53.8258611,Ruprecht 79,314,16.444,0.053,0.49,0.075,0.693,0.092,,,,,,,,,,,,,,,,,O,false,17.31,0.01,16.92,0.0,,,15.95,0.0,15.57,0.01,14.868,14.618,14.473,0.039,0.068,0.103
145.0759583,-53.858,Ruprecht 79,433,16.701,0.059,0.677,0.086,0.802,0.096,,,,,,,,,,,,,,,,,O,false,17.65,0.01,17.28,0.01,,,16.15,0.0,15.67,0.01,14.666,14.271,14.094,0.032,0.049,0.074
145.0775417,-53.9116389,Ruprecht 79,627,16.261,0.049,0.497,0.069,0.535,0.09,,,,,,,,,,,,,,,,,O,false,17.22,0.01,16.83,0.0,15.75,0.01,15.86,0.01,15.4,0.02,14.63,14.33,14.141,0.046,0.061,0.068
145.0778333,-53.8874444,Ruprecht 79,545,14.882,0.028,0.423,0.04,0.411,0.067,,,,,,,,,,,,,,,,,B,false,15.27,0.0,15.27,0.0,,,14.57,0.0,14.3,0.01,13.773,13.553,13.386,0.035,0.041,0.055
145.0784583,-53.7258333,Ruprecht 79,43,16.422,0.079,0.575,0.111,0.785,0.119,,,,,,,,,,,,,,,,,O,false,17.49,0.01,16.95,0.01,,,15.83,0.01,15.4,0.01,14.657,14.146,14.117,0.037,0.025,0.077
145.0792917,-53.8085278,Ruprecht 79,251,16.553,0.055,0.586,0.079,0.609,0.095,,,,,,,,,,,,,,,,,O,true,17.47,0.01,17.1,0.0,15.95,0.01,16.16,0.01,15.68,0.01,14.98,14.662,14.395,0.045,0.049,0.082
145.0804583,-53.7652778,Ruprecht 79,131,15.542,0.037,0.486,0.052,0.517,0.076,,,,,,,,,,,,,,,,,B,false,,,,,,,15.14,0.0,14.81,0.01,14.161,13.832,13.707,0.044,0.058,0.062
145.081875,-53.8668056,Ruprecht 79,464,14.18,0.024,0.389,0.034,0.527,0.063,,,,,,,,,,,,,,,,,B,false,14.62,0.0,14.57,0.0,13.71,0.0,13.85,0.01,13.48,0.01,12.95,12.684,12.582,0.037,0.041,0.04
145.0829583,-53.9058333,Ruprecht 79,609,15.804,0.041,0.433,0.057,0.633,0.078,,,,,,,,,,,,,,,,,Be?,false,16.56,0.01,16.24,0.0,,,15.3,0.0,14.94,0.01,14.264,13.879,13.782,0.037,0.033,0.055
145.0830417,-53.8885556,Ruprecht 79,553,15.626,0.04,0.631,0.058,0.838,0.075,,,,,,,,,,,,,,,,,O,false,17.56,0.01,16.34,0.0,14.84,0.0,15.08,0.0,14.56,0.01,13.717,13.221,12.987,0.026,0.025,0.026
145.0846667,-53.7392222,Ruprecht 79,70,16.698,0.059,0.521,0.084,0.748,0.099,,,,,,,,,,,,,,,,,O,true,17.94,0.01,17.26,0.01,16.0,0.01,16.19,0.01,15.7,0.01,14.927,14.455,14.165,0.04,0.058,0.071
145.0855833,-53.9006111,Ruprecht 79,595,14.731,0.028,0.396,0.04,0.525,0.066,,,,,,,,,,,,,,,,,B,false,15.14,0.0,15.12,0.01,14.26,0.0,14.39,0.0,14.02,0.01,13.501,13.159,13.031,0.028,0.027,0.03
145.086125,-53.753,Ruprecht 79,105,16.38,0.052,0.545,0.074,0.653,0.09,,,,,,,,,,,,,,,,,O,true,17.14,0.01,16.83,0.0,15.74,0.0,15.92,0.0,15.47,0.01,14.856,14.425,14.4,0.04,0.023,0.096
145.0885,-53.8460833,Ruprecht 79,387,14.529,0.026,0.409,0.037,0.582,0.064,,,,,,,,,,,,,,,,,B,false,15.03,0.0,14.93,0.0,14.01,0.0,14.16,0.01,13.78,0.01,13.253,12.941,12.798,0.023,0.022,0.03
145.0889583,-53.8146944,Ruprecht 79,267,15.095,0.032,0.467,0.045,0.562,0.07,,,,,,,,,,,,,,,,,B,false,15.69,0.0,15.53,0.0,,,14.68,0.0,14.34,0.01,13.75,13.418,13.322,0.046,0.057,0.059
145.0889583,-53.7936944,Ruprecht 79,196,15.931,0.043,0.592,0.063,0.519,0.082,,,,,,,,,,,,,,,,,O,false,16.63,0.01,16.43,0.0,,,15.51,0.0,15.12,0.01,14.413,14.065,13.886,0.028,0.033,0.058
145.0889583,-53.8158889,Ruprecht 79,270,16.198,0.048,0.531,0.069,0.716,0.086,,,,,,,,,,,,,,,,,O,false,17.32,0.01,16.79,0.0,,,15.76,0.0,15.37,0.01,14.601,14.296,14.199,0.032,0.049,0.087
145.0915,-53.7700833,Ruprecht 79,143,16.575,0.057,0.712,0.085,0.841,0.094,,,,,,,,,,,,,,,,,O,false,18.65,0.03,17.32,0.01,,,15.94,0.0,15.48,0.01,14.62,14.094,13.913,0.058,0.078,0.053
145.0930417,-53.8423333,Ruprecht 79,376,16.444,0.053,0.506,0.076,0.639,0.092,,,,,,,,,,,,,,,,,O,false,17.28,0.01,16.93,0.0,15.83,0.01,16.02,0.01,15.59,0.01,14.894,14.553,14.33,0.044,0.077,0.089
145.0938333,-53.87575,Ruprecht 79,510,15.497,0.035,0.513,0.051,0.548,0.074,,,,,,,,,,,,,,,,,B,false,16.18,0.01,15.93,0.0,,,15.04,0.0,14.66,0.01,13.957,13.729,13.611,0.024,0.022,0.05
