,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag_imag,umag_gmag_rmag_Hamag,umag_gmag_imag_Hamag,umag_rmag_imag_Hamag,gmag_rmag_imag_Hamag,outlier_columns,RAJ2000,DEJ2000,em
9480,17.728,16.156,15.53,15.06,15.36,14.321,14.141,13.997,0.7181666666666717,0.48200000000000287,0.8115348837209361,0.7468372093023339,-0.06469767441860241,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.512124,22.673286,1.0
9481,18.468,16.894,16.45,16.05,16.33,15.372,15.304,15.104,0.8473333333333377,0.8045882352941126,0.864232558139543,0.6635813953488503,-0.20065116279069273,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,86.973506,22.338058,1.0
9483,22.134,19.056,17.4,16.22,17.1,14.41,13.826,13.496,0.9343333333333339,1.154470588235311,0.8473023255813894,0.47725581395348016,-0.37004651162790925,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.796383,23.112903,1.0
9484,20.707,18.531,17.53,16.84,17.36,15.753,15.367,15.164,0.9224999999999999,1.0859999999999908,0.8578604651162827,0.6616511627907009,-0.1962093023255822,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.27577,23.149683,1.0
9485,20.07,17.817,16.72,15.97,16.51,14.803,14.345,14.12,0.8905000000000036,0.9065294117647229,0.8841627906976728,0.7379069767441844,-0.1462558139534884,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.894095,22.606295,1.0
9486,17.059,15.413,14.79,14.4,14.65,13.744,13.554,13.444,0.9375000000000032,0.7483529411764789,1.0122790697674429,1.0596976744186073,0.04741860465116421,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,91.557677,24.483896,1.0
9487,17.66,15.987,15.39,14.95,15.25,14.277,14.05,13.982,0.8736666666666646,0.7753529411764667,0.9125348837209288,0.8188372093023226,-0.09369767441860644,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,91.540445,24.23047,1.0
9488,21.611,19.241,17.89,16.93,17.41,15.553,14.798,14.725,0.6259999999999999,-0.707647058823532,1.153255813953489,1.3991395348837203,0.24588372093023136,umag_gmag_imag_Hamag,88.955586,22.388516,1.0
9489,20.989,19.054,18.26,17.66,18.08,16.462,15.988,16.392,0.845,0.7808823529411575,0.8703488372093098,0.6973720930232652,-0.1729767441860448,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.858025,22.171275,1.0
9490,20.966,18.881,17.82,17.05,17.6,15.846,15.37,15.207,0.6861666666666686,0.67441176470589,0.6908139534883719,0.48553488372092923,-0.20527906976744292,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,90.168896,23.293821,1.0
9491,20.755,18.686,17.67,16.92,17.45,15.773,15.329,15.197,0.7064999999999995,0.6584117647058654,0.7255116279069826,0.5212790697674525,-0.20423255813953034,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,90.266165,23.802174,1.0
9492,19.049,17.197,16.48,15.9,16.31,14.907,14.716,14.377,0.7983333333333338,0.7619999999999891,0.8126976744186096,0.5857441860465198,-0.22695348837208995,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.621456,21.839145,1.0
9493,19.96,18.19,17.21,16.66,17.02,15.653,15.338,15.522,0.7708333333333318,0.5517647058823438,0.8574418604651177,1.0086046511627944,0.15116279069767657,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.886103,22.389906,1.0
9494,19.132,17.272,16.65,16.09,16.41,15.221,14.889,14.612,0.8426666666666722,0.32117647058824783,1.0488372093023282,0.9340930232558164,-0.11474418604651204,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,89.062595,22.290727,1.0
9495,19.952,18.06,17.27,16.66,17.09,15.641,15.275,15.194,0.7838333333333376,0.7378823529411809,0.8020000000000043,0.6020000000000048,-0.19999999999999962,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.726304,22.467516,1.0
9496,19.595,17.737,16.86,16.25,16.67,15.191,14.795,14.729,0.7498333333333351,0.6397647058823677,0.7933488372092992,0.7033720930232481,-0.08997674418605106,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,89.814694,22.089357,1.0
9497,18.763,17.22,16.7,16.26,16.6,15.355,15.095,14.949,0.7436666666666738,0.901823529411781,0.6811395348837246,0.4183488372093065,-0.2627906976744183,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.404205,21.884082,1.0
9498,19.989,17.974,17.14,16.53,16.94,15.31,15.101,14.792,0.9068333333333352,0.7326470588235341,0.9756976744186054,0.8657441860465123,-0.10995348837209318,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,88.595691,22.556333,1.0
9500,19.881,17.997,17.24,16.66,17.03,15.703,15.181,15.39,0.8303333333333371,0.5375294117647231,0.9460930232558122,0.851232558139533,-0.09486046511627944,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,91.329689,24.106583,1.0
9502,18.985,17.438,16.84,16.37,16.68,15.663,15.466,15.22,0.6931666666666696,0.5211176470588228,0.7611860465116321,0.6454651162790765,-0.11572093023255581,umag_gmag_rmag_Hamag,91.403809,23.594607,1.0
9504,19.523,17.836,17.12,16.6,16.94,15.865,15.481,15.311,0.7423333333333355,0.532882352941179,0.8251395348837229,0.7583488372093028,-0.06679069767442036,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,91.279113,23.596243,1.0
9505,18.963,17.233,16.67,16.23,16.54,15.527,15.218,15.166,0.930666666666665,0.8964705882352779,0.944186046511632,0.7934651162790762,-0.15072093023255595,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,91.287077,23.533347,1.0
9506,19.368,17.331,16.4,15.76,16.21,14.578,14.264,14.111,0.874333333333335,0.8187647058823662,0.8963023255813922,0.7912558139534847,-0.10504651162790801,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,90.963878,23.699793,1.0
9507,18.52,16.798,16.1,15.53,15.91,14.701,14.474,14.399,0.6864999999999979,0.5037647058823456,0.7587441860465114,0.5818604651162746,-0.17688372093023708,umag_gmag_rmag_Hamag,90.374761,23.931966,1.0
9511,19.46,17.299,16.37,15.66,16.16,14.481,14.18,13.967,0.8711666666666669,0.8145294117647013,0.8935581395348857,0.6713953488372106,-0.2221627906976753,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,90.797982,24.126464,1.0
9512,19.992,17.991,17.13,16.46,16.96,15.467,15.149,15.062,0.7838333333333383,0.9110000000000127,0.7335581395348856,0.44339534883721266,-0.29016279069767315,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,90.11046,23.273706,1.0
9513,18.795,16.953,16.17,15.59,15.98,14.588,14.394,14.155,0.7883333333333324,0.6237647058823466,0.8533953488372107,0.7384883720930218,-0.11490697674418915,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,90.38424,23.59629,1.0
9520,16.858,15.424,15.04,14.68,14.84,14.237,14.094,13.958,0.7800000000000022,0.15164705882353458,1.0284186046511636,1.0440465116279083,0.015627906976744377,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,88.269906,31.466467,1.0
9521,19.434,17.581,16.83,16.26,16.66,15.387,15.091,14.845,0.8175000000000077,0.763000000000013,0.8390465116279127,0.6691162790697782,-0.16993023255813455,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,85.958644,30.585441,1.0
9522,18.492,16.736,15.94,15.36,15.71,14.423,14.079,14.037,0.7023333333333337,0.28129411764706713,0.8687906976744156,0.8589767441860421,-0.009813953488373772,umag_gmag_rmag_imag,85.679791,30.466657,1.0
9523,19.098,17.335,16.64,16.11,16.48,15.316,15.112,14.953,0.8001666666666629,0.7371176470588203,0.82509302325581,0.6682325581395296,-0.1568604651162806,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,85.836964,30.773019,1.0
9525,17.568,15.983,15.61,15.21,15.53,14.634,14.414,14.399,0.858333333333337,1.072058823529412,0.7738372093023306,0.410093023255824,-0.3637441860465067,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.300313,30.973344,1.0
9526,18.74,17.108,16.7,16.32,16.57,15.849,15.366,15.574,0.9416666666666665,0.7984705882352982,0.9982790697674401,0.8306976744186045,-0.16758139534883565,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.724958,33.138545,1.0
9527,18.996,17.05,16.26,15.7,16.09,14.723,14.452,14.251,0.9286666666666608,0.8559999999999868,0.9573953488372063,0.8494883720930189,-0.1079069767441877,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,85.757974,31.132425,1.0
9528,19.402,17.489,16.65,16.04,16.48,15.188,15.003,14.851,0.8048333333333348,0.8230000000000117,0.7976511627906953,0.6236279069767416,-0.17402325581395361,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,85.657648,30.975819,1.0
9529,19.614,17.769,17.02,16.45,16.87,15.527,15.18,15.162,0.8095000000000021,0.8832352941176582,0.780348837209301,0.5623720930232499,-0.21797674418605117,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.468682,23.884594,1.0
9530,20.656,18.008,16.71,15.76,16.44,14.346,13.887,13.657,0.9221666666666648,0.9168235294117666,0.9242790697674386,0.6566976744185973,-0.2675813953488415,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.863517,22.727035,1.0
9531,18.551,16.384,15.34,14.58,15.09,13.392,12.986,12.762,0.7863333333333322,0.5640588235294093,0.8742093023255806,0.7440232558139543,-0.13018604651162624,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,84.218359,29.241993,1.0
9533,18.932,16.78,15.73,14.89,15.46,13.721,13.311,13.153,0.6259999999999981,0.4208235294117644,0.7071162790697649,0.44479069767441715,-0.262325581395348,umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.805815,31.017493,1.0
9534,17.695,15.98,15.36,14.88,15.24,14.201,14.025,13.831,0.8430000000000025,0.9455882352941223,0.802441860465118,0.5936046511627953,-0.20883720930232286,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,85.672352,30.963527,1.0
9536,20.498,18.497,17.47,16.74,17.26,15.666,15.276,15.065,0.6748333333333341,0.654529411764724,0.6828604651162731,0.5126511627906862,-0.17020930232558684,umag_gmag_rmag_Hamag,84.019995,29.115112,1.0
9537,19.094,17.23,16.42,15.78,16.2,14.748,14.523,14.474,0.70133333333333,0.4534117647058671,0.7993488372093038,0.642372093023257,-0.15697674418604712,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,83.489014,30.246539,1.0
9538,19.7,17.455,16.34,15.5,16.09,14.336,13.885,13.759,0.7190000000000016,0.6420588235294122,0.7494186046511648,0.5060465116279089,-0.24337209302325635,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.961551,31.087102,1.0
9539,19.786,17.736,16.78,16.08,16.56,14.985,14.633,14.549,0.7783333333333291,0.639411764705867,0.8332558139534887,0.6841395348837205,-0.1491162790697682,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,84.693532,30.27329,1.0
9541,19.87,18.002,17.04,16.38,16.82,15.416,15.027,15.119,0.669000000000002,0.4574117647058913,0.7526511627906971,0.701627906976741,-0.05102325581395606,umag_gmag_rmag_Hamag,85.983217,30.827894,1.0
9543,20.083,17.637,16.32,15.31,15.99,13.859,13.387,13.157,0.6111666666666655,0.3301176470588203,0.7222790697674415,0.47369767441860633,-0.2485813953488356,gmag_rmag_imag_Hamag,85.959452,30.164715,1.0
9545,19.694,17.921,17.26,16.74,17.1,15.844,15.694,15.479,0.8283333333333276,0.7471176470588219,0.8604418604651088,0.6926046511627748,-0.16783720930233414,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,86.102874,32.333012,1.0
9548,17.893,16.316,15.98,15.61,15.83,15.006,14.887,14.764,0.9048333333333334,0.6152352941176462,1.0193255813953492,0.8488139534883699,-0.17051162790697938,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,92.718002,25.37494,1.0
9549,18.192,16.598,16.15,15.7,16.0,15.051,14.843,14.843,0.7765000000000027,0.632235294117657,0.83353488372093,0.5908372093023246,-0.24269767441860557,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,92.876294,25.388514,1.0
9550,18.975,17.33,16.79,16.34,16.62,15.706,15.48,15.355,0.8275000000000047,0.5550000000000146,0.9352325581395354,0.8305813953488348,-0.10465116279070075,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,93.267513,25.012184,1.0
9551,19.167,17.418,16.92,16.54,16.79,15.745,15.442,15.832,1.0586666666666646,0.9154705882352798,1.1152790697674444,1.0376976744186053,-0.07758139534883934,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,93.231275,25.315195,1.0
9553,18.583,16.986,16.59,16.25,16.47,15.69,15.515,15.273,0.9793333333333315,0.8275882352941087,1.03932558139535,0.9288139534883768,-0.11051162790697311,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,93.844655,26.066454,1.0
9554,15.39,14.333,12.27,11.63,11.79,10.908,10.755,10.633,-0.10566666666666369,-2.0206470588235326,0.6514186046511675,2.3460465116279163,1.6946279069767487,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,88.431,22.649184,1.0
9555,14.579,14.252,13.23,12.95,13.06,12.509,12.427,12.363,-0.18166666666666864,-0.7629999999999999,0.04816279069767143,0.8169069767441808,0.7687441860465092,gmag_rmag_imag_Hamag,88.242714,20.970465,1.0
9556,15.501,13.412,13.0,12.7,12.83,12.355,12.22,12.209,1.5439999999999974,0.9989999999999988,1.7594651162790667,1.8721627906976703,0.11269767441860384,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,87.273882,20.855764,1.0
9557,15.235,15.498,12.47,11.85,12.09,11.184,10.956,10.855,-1.3893333333333349,-2.6994705882353,-0.8713720930232559,1.604069767441859,2.4754418604651147,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,86.544665,21.27038,1.0
9559,15.793,13.233,12.86,12.41,12.53,11.969,11.787,11.713,1.7425000000000002,0.44411764705882106,2.255813953488373,2.352534883720934,0.09672093023256118,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,86.22867,21.283385,1.0
9560,16.098,15.307,13.61,13.32,13.48,12.847,12.666,12.612,0.264166666666667,-0.04252941176470115,0.38541860465116123,1.7140465116279064,1.328627906976745,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,86.969143,21.857657,1.0
9562,15.501,13.277,12.72,12.36,12.52,11.562,11.437,11.304,1.569999999999998,0.9416470588235224,1.8184186046511628,2.0070465116279057,0.18862790697674264,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | umag_rmag_imag_Hamag,89.225968,22.095904,1.0
9563,15.39,14.333,12.27,11.63,11.79,10.908,10.755,10.633,-0.10566666666666369,-2.0206470588235326,0.6514186046511675,2.3460465116279163,1.6946279069767487,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,88.431,22.649184,1.0
9564,16.594,14.965,14.55,14.14,14.42,13.585,13.428,13.281,0.8841666666666679,0.7954705882352902,0.9192325581395382,0.6895813953488417,-0.22965116279069675,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,94.691081,25.197458,1.0
9565,17.399,15.857,15.38,14.99,15.25,14.441,14.158,14.12,0.8335000000000007,0.7084705882352904,0.882930232558142,0.7613255813953508,-0.1216046511627914,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.560501,28.901297,1.0
9566,15.978,14.615,14.4,14.14,14.36,13.688,13.589,13.486,0.8906666666666667,1.1065294117646993,0.8053255813953516,0.5138139534883777,-0.29151162790697405,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,87.822793,30.574206,1.0
9567,19.002,17.196,16.45,15.97,16.28,15.178,14.949,14.705,0.934,0.7160000000000089,1.0201860465116246,1.052465116279068,0.032279069767443325,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.095435,20.400504,1.0
9568,18.658,17.009,16.49,16.12,16.37,15.54,15.237,15.376,0.9768333333333391,0.8795882352941347,1.015279069767443,0.9586976744186082,-0.056581395348834995,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.292039,20.897512,1.0
9569,18.248,16.592,16.04,15.7,15.93,15.139,14.863,14.87,1.0383333333333362,0.950705882352947,1.072976744186048,1.0954418604651168,0.022465116279068664,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.348068,20.883425,1.0
9570,19.208,17.461,16.88,16.38,16.69,15.651,15.384,15.298,0.8386666666666668,0.528764705882367,0.9611860465116224,0.828465116279059,-0.13272093023256348,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.948604,20.602718,1.0
9571,17.871,16.334,15.95,15.65,15.86,15.164,14.955,14.925,0.9920000000000011,0.959941176470588,1.0046744186046528,0.9051860465116324,-0.09948837209302053,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.574024,20.908576,1.0
9572,19.254,17.767,17.21,16.77,17.04,16.067,15.635,15.679,0.6876666666666664,0.3969999999999907,0.8025813953488405,0.7379534883720964,-0.06462790697674425,umag_gmag_rmag_Hamag,87.611468,20.791102,1.0
9573,18.615,16.903,16.26,15.76,16.09,14.987,14.836,14.632,0.8036666666666634,0.6219999999999886,0.8754883720930232,0.7587209302325557,-0.11676744186046772,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.198172,20.6739,1.0
9574,19.457,17.569,16.88,16.35,16.71,15.606,15.347,15.144,0.925166666666673,0.7980000000000131,0.9754418604651198,0.8356046511627961,-0.1398372093023238,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.436002,20.140021,1.0
9575,18.563,17.172,16.9,16.55,16.74,15.911,15.611,15.507,0.755166666666669,0.36511764705882044,0.90937209302326,0.7439302325581514,-0.16544186046510878,umag_gmag_rmag_imag,86.641539,19.444441,1.0
9577,20.0,18.181,17.67,17.2,17.46,16.303,16.064,15.86,0.9651666666666615,0.472529411764699,1.159930232558135,1.0723255813953403,-0.0876046511627947,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.30875,20.011956,1.0
9580,18.537,16.885,16.16,15.63,15.9,14.751,14.45,14.307,0.6891666666666656,-0.015058823529413567,0.9675813953488361,1.0709534883720948,0.10337209302325856,umag_gmag_imag_Hamag,88.351213,21.781148,1.0
9582,18.333,16.774,16.43,16.15,16.53,15.218,15.046,14.938,1.050333333333329,2.200176470588242,0.5957441860465031,0.06486046511626653,-0.5308837209302368,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,88.438162,21.970973,1.0
9584,18.84,17.077,16.36,15.93,16.2,14.975,14.736,14.564,0.9818333333333322,0.7371176470588203,1.0785813953488368,1.1739534883720963,0.09537209302325944,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,89.154211,22.258158,1.0
9585,19.96,18.19,17.21,16.66,17.02,15.653,15.338,15.522,0.7708333333333318,0.5517647058823438,0.8574418604651177,1.0086046511627944,0.15116279069767657,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,88.886103,22.389906,1.0
9588,19.209,17.284,16.48,15.98,16.42,14.881,14.614,14.404,1.0166666666666675,1.5402941176470675,0.8096511627906957,0.6006279069767384,-0.2090232558139573,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,89.94656,21.9647,1.0
9591,18.25,16.552,15.97,15.57,15.83,14.938,14.701,14.603,0.9713333333333333,0.800352941176467,1.0389302325581409,1.02232558139535,-0.016604651162790973,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,86.921662,21.372828,1.0
9592,18.745,17.265,16.82,16.45,16.68,15.919,15.544,15.585,0.8078333333333321,0.5823529411764671,0.8969767441860461,0.8124418604651156,-0.08453488372093065,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,87.10744,21.475707,1.0
9593,18.373,17.003,16.63,16.32,16.51,15.931,15.752,15.635,0.8068333333333368,0.6005882352941347,0.8883720930232538,0.823930232558136,-0.0644418604651179,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,86.887833,21.84445,1.0
9594,19.055,17.263,16.67,16.2,16.52,15.405,15.089,15.074,0.9381666666666605,0.8302352941176311,0.9808372093023233,0.8370930232558116,-0.14374418604651196,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,87.444634,22.219873,1.0
9595,17.696,15.832,14.99,14.41,14.76,13.495,13.194,13.014,0.8103333333333342,0.38929411764705635,0.9767906976744207,1.0129767441860507,0.03618604651162971,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,82.397421,27.768866,1.0
9596,17.59,16.155,15.79,15.47,15.69,14.99,14.808,14.611,0.8536666666666682,0.7938235294117655,0.8773255813953508,0.735813953488379,-0.14151162790697192,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.259881,28.674776,1.0
9597,18.195,16.366,15.78,15.33,15.62,14.645,14.4,14.205,1.011500000000002,0.8031176470588228,1.0938837209302357,1.0122093023255874,-0.08167441860464852,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag,81.209859,28.564751,1.0
9598,16.435,14.945,14.59,14.27,14.49,13.788,13.712,13.612,0.9086666666666647,0.8488235294117652,0.9323255813953459,0.7808139534883685,-0.15151162790697748,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.591739,29.872232,1.0
9599,17.425,16.038,15.63,15.26,15.38,14.736,14.537,14.261,0.7148333333333321,-0.2159411764705883,1.0828139534883703,1.2145348837209258,0.1317209302325555,umag_gmag_rmag_imag | umag_gmag_imag_Hamag,82.051544,28.966841,1.0
9600,18.279,16.12,15.11,14.33,14.9,13.218,12.809,12.64,0.7420000000000004,0.8125294117647104,0.7141162790697664,0.41179069767441945,-0.30232558139534715,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,83.326332,28.546394,1.0
9601,19.782,17.182,15.94,15.03,15.66,13.652,13.2,13.008,0.946833333333335,0.804705882352946,1.0030232558139538,0.7945581395348822,-0.2084651162790716,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | umag_gmag_imag_Hamag | gmag_rmag_imag_Hamag,83.815948,31.110145,1.0
9604,18.462,16.887,16.39,15.96,16.24,15.216,15.035,15.007,0.7938333333333334,0.6132352941176323,0.8652325581395407,0.7175813953488488,-0.1476511627906919,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag,81.580181,28.274692,1.0
9605,18.513,16.893,16.47,16.03,16.32,15.252,14.94,14.866,0.820666666666672,0.6582352941176568,0.884883720930236,0.6402093023255893,-0.244674418604647,umag_gmag_rmag_imag | umag_gmag_rmag_Hamag | gmag_rmag_imag_Hamag,80.982204,28.668362,1.0
